ID POSTE;ID IP;CIDADAE;Lamp Type;Potência da Lâmpada;Relé Individual;UC Agrupadora;COORD_X;COORD_Y
5659827;22444638;PALMITAL;Vapor de Sódio;250;Sim;2100636;579366;7478669
5660225;22444639;PALMITAL;Vapor de Sódio;100;Sim;2100636;579401;7478654
5660018;22444640;PALMITAL;Vapor de Sódio;100;Sim;2100636;579313;7478680
5660232;22444641;PALMITAL;Vapor de Sódio;100;Sim;2100636;579325;7478709
5659826;22444642;PALMITAL;Vapor de Sódio;100;Sim;2100636;579249;7478719
5659825;22444643;PALMITAL;Vapor de Sódio;100;Sim;2100636;579221;7478731
5659830;22444644;PALMITAL;Vapor de Sódio;100;Sim;2100636;579226;7478663
5660230;22444645;PALMITAL;Vapor de Sódio;100;Sim;2100636;579133;7478708
6404873;22444646;PALMITAL;Vapor de Sódio;100;Sim;2100636;579143;7478725
5660016;22444647;PALMITAL;Vapor de Sódio;150;Sim;2100636;579101;7478731
6404866;22444648;PALMITAL;Vapor de Sódio;250;Sim;2100636;579074;7478752
6405064;22444649;PALMITAL;Vapor de Sódio;100;Sim;2100636;579046;7478772
6454961;22444650;PALMITAL;Vapor de Sódio;150;Sim;2100636;579386;7478595
59124118;22444651;PALMITAL;Vapor de Sódio;100;Sim;2100636;579355;7478609
5129248;22444652;PALMITAL;Vapor de Sódio;100;Sim;2100636;580203;7479091
6189292;22444653;PALMITAL;Vapor de Sódio;100;Sim;2100636;580050;7479083
6189289;22444654;PALMITAL;Vapor de Sódio;250;Sim;2100636;580093;7479078
5765501;22444655;PALMITAL;Vapor de Sódio;250;Sim;2100636;580080;7479146
6189290;22444656;PALMITAL;Vapor de Sódio;250;Sim;2100636;580075;7479171
6189291;22444657;PALMITAL;Vapor de Sódio;250;Sim;2100636;580069;7479204
6171141;22444658;PALMITAL;Vapor de Sódio;250;Sim;2100636;580162;7479148
5454065;22444659;PALMITAL;Vapor de Sódio;150;Sim;2100636;580152;7479122
5454066;22444660;PALMITAL;Vapor de Sódio;250;Sim;2100636;580136;7479083
5440179;22444661;PALMITAL;Vapor de Sódio;100;Sim;2100636;580237;7479078
6187959;22444662;PALMITAL;Vapor de Sódio;250;Sim;2100636;580123;7479047
6187959;22444663;PALMITAL;Vapor Metálico;400;Não;2100636;580123;7479047
6187959;22444664;PALMITAL;Led;10;Não;2100636;580123;7479047
6187959;22444665;PALMITAL;Led;10;Não;2100636;580123;7479047
6187959;22444666;PALMITAL;Led;10;Não;2100636;580123;7479047
6187959;22444667;PALMITAL;Led;10;Não;2100636;580123;7479047
6171318;22444668;PALMITAL;Vapor de Sódio;100;Sim;2100636;580137;7479035
6171317;22444669;PALMITAL;Vapor de Sódio;100;Sim;2100636;580159;7479026
6171316;22444670;PALMITAL;Vapor de Sódio;100;Sim;2100636;580189;7479015
6171315;22444671;PALMITAL;Vapor de Sódio;100;Sim;2100636;580217;7479004
6187770;22444672;PALMITAL;Vapor de Sódio;150;Sim;2100636;580132;7478852
5448014;22444673;PALMITAL;Vapor de Sódio;100;Sim;2100636;580013;7478888
6173499;22444674;PALMITAL;Vapor de Sódio;70;Sim;2100636;580115;7478864
6173335;22444675;PALMITAL;Vapor de Sódio;100;Sim;2100636;580081;7478878
6173336;22444676;PALMITAL;Vapor de Sódio;100;Sim;2100636;580049;7478891
5446762;22444677;PALMITAL;Vapor de Sódio;100;Sim;2100636;580032;7478898
5446763;22444678;PALMITAL;Vapor de Sódio;100;Sim;2100636;579999;7478911
5446764;22444679;PALMITAL;Vapor de Sódio;100;Sim;2100636;579967;7478924
6171296;22444680;PALMITAL;Vapor de Sódio;100;Sim;2100636;579950;7478923
6173179;22444681;PALMITAL;Vapor de Sódio;100;Sim;2100636;579940;7478898
6173180;22444682;PALMITAL;Vapor de Sódio;100;Sim;2100636;579924;7478859
6173181;22444683;PALMITAL;Vapor de Sódio;100;Sim;2100636;579912;7478828
6171132;22444684;PALMITAL;Vapor de Sódio;100;Sim;2100636;580068;7478780
6171131;22444685;PALMITAL;Vapor de Sódio;100;Sim;2100636;580082;7478815
6171130;22444686;PALMITAL;Vapor de Sódio;100;Sim;2100636;580095;7478851
6172868;22444687;PALMITAL;Vapor de Sódio;250;Sim;2100636;579989;7478830
6172859;22444688;PALMITAL;Vapor de Sódio;100;Sim;2100636;579977;7478803
6172861;22444689;PALMITAL;Vapor de Sódio;150;Sim;2100636;579867;7478819
6172694;22444690;PALMITAL;Vapor de Sódio;150;Sim;2100636;579901;7478806
6173494;22444691;PALMITAL;Vapor de Sódio;150;Sim;2100636;579935;7478791
5447215;22444692;PALMITAL;Vapor de Sódio;250;Sim;2100636;579667;7479397
5446987;22444693;PALMITAL;Vapor de Sódio;250;Sim;2100636;579639;7479408
5446043;22444694;PALMITAL;Vapor de Sódio;250;Sim;2100636;579700;7479501
5446510;22444695;PALMITAL;Vapor de Sódio;250;Sim;2100636;579726;7479491
5129450;22444696;PALMITAL;Vapor de Sódio;250;Sim;2100636;579754;7479480
5129449;22444697;PALMITAL;Vapor de Sódio;250;Sim;2100636;579781;7479469
5129346;22444698;PALMITAL;Vapor de Sódio;250;Sim;2100636;579707;7479299
5447720;22444699;PALMITAL;Vapor de Sódio;150;Sim;2100636;579673;7479313
5447753;22444700;PALMITAL;Vapor de Sódio;150;Sim;2100636;579699;7479320
6171134;22444701;PALMITAL;Vapor de Sódio;150;Sim;2100636;579644;7479325
5446759;22444702;PALMITAL;Vapor de Sódio;250;Sim;2100636;579710;7479346
5446758;22444703;PALMITAL;Vapor de Sódio;150;Sim;2100636;579725;7479385
5446757;22444704;PALMITAL;Vapor de Sódio;150;Sim;2100636;579733;7479405
5129473;22444705;PALMITAL;Vapor de Sódio;250;Sim;2100636;579759;7479469
6173164;22444706;PALMITAL;Vapor de Sódio;250;Sim;2100636;579805;7479343
6173163;22444707;PALMITAL;Vapor de Sódio;250;Sim;2100636;579775;7479355
5447217;22444708;PALMITAL;Vapor de Sódio;250;Sim;2100636;579747;7479366
5129451;22444709;PALMITAL;Vapor de Sódio;250;Sim;2100636;579938;7479406
6173009;22444710;PALMITAL;Vapor de Sódio;250;Sim;2100636;579826;7479312
6173008;22444711;PALMITAL;Vapor de Sódio;150;Sim;2100636;579836;7479337
6437165;22444712;PALMITAL;Vapor de Sódio;100;Sim;2100636;579506;7478516
6437376;22444713;PALMITAL;Vapor de Sódio;100;Sim;2100636;579536;7478505
6437366;22444714;PALMITAL;Vapor de Sódio;100;Sim;2100636;579567;7478492
6437375;22444715;PALMITAL;Vapor de Sódio;100;Sim;2100636;579595;7478481
6437168;22444716;PALMITAL;Vapor de Sódio;100;Sim;2100636;579618;7478472
6454932;22444717;PALMITAL;Vapor de Sódio;100;Sim;2100636;579610;7478377
6437378;22444718;PALMITAL;Vapor de Sódio;100;Sim;2100636;579655;7478523
6455148;22444719;PALMITAL;Vapor de Sódio;100;Sim;2100636;579584;7478393
6437380;22444720;PALMITAL;Vapor de Sódio;100;Sim;2100636;579594;7478429
6437166;22444721;PALMITAL;Vapor de Sódio;100;Sim;2100636;579606;7478461
6437377;22444722;PALMITAL;Vapor de Sódio;100;Sim;2100636;579619;7478492
6437367;22444723;PALMITAL;Vapor de Sódio;100;Sim;2100636;579630;7478519
6437369;22444724;PALMITAL;Vapor de Sódio;100;Sim;2100636;579642;7478550
6437368;22444725;PALMITAL;Vapor de Sódio;100;Sim;2100636;579621;7478536
5690521;22444726;PALMITAL;Vapor de Sódio;100;Sim;2100636;579558;7478561
5690319;22444727;PALMITAL;Vapor de Sódio;100;Sim;2100636;579529;7478572
5690517;22444728;PALMITAL;Vapor de Sódio;100;Sim;2100636;579501;7478583
5690315;22444729;PALMITAL;Vapor de Sódio;100;Sim;2100636;579469;7478596
5690713;22444730;PALMITAL;Vapor de Sódio;100;Sim;2100636;579438;7478609
5690519;22444731;PALMITAL;Vapor de Sódio;100;Sim;2100636;579476;7478577
6171314;22444732;PALMITAL;Vapor de Sódio;100;Sim;2100636;580247;7478993
6171319;22444733;PALMITAL;Vapor de Sódio;100;Sim;2100636;580203;7478922
6171320;22444734;PALMITAL;Vapor de Sódio;100;Sim;2100636;580216;7478955
6171321;22444735;PALMITAL;Vapor de Sódio;100;Sim;2100636;580228;7478986
6171496;22444736;PALMITAL;Vapor de Sódio;100;Sim;2100636;580239;7479013
5440180;22444737;PALMITAL;Vapor de Sódio;100;Sim;2100636;580269;7479065
6171497;22444738;PALMITAL;Vapor de Sódio;150;Sim;2100636;580251;7479043
6171498;22444739;PALMITAL;Vapor de Sódio;100;Sim;2100636;580263;7479073
6171499;22444740;PALMITAL;Vapor de Sódio;100;Sim;2100636;580274;7479103
5440181;22444741;PALMITAL;Vapor de Sódio;100;Sim;2100636;580295;7479055
5440175;22444742;PALMITAL;Vapor de Sódio;100;Sim;2100636;580172;7479103
5440174;22444743;PALMITAL;Vapor de Sódio;100;Sim;2100636;580139;7479115
5448474;22444744;PALMITAL;Vapor de Sódio;100;Sim;2100636;580104;7479129
5448473;22444745;PALMITAL;Vapor de Sódio;100;Sim;2100636;580070;7479134
5149526;22444746;PALMITAL;Vapor de Sódio;100;Sim;2100636;580062;7479109
5129249;22444747;PALMITAL;Vapor de Sódio;100;Sim;2100636;580543;7479207
6172365;22444748;PALMITAL;Vapor de Sódio;150;Sim;2100636;580391;7479225
6172371;22444749;PALMITAL;Vapor de Sódio;100;Sim;2100636;580564;7479227
5446059;22444750;PALMITAL;Vapor de Sódio;100;Sim;2100636;580525;7479187
5446060;22444751;PALMITAL;Vapor de Sódio;100;Sim;2100636;580502;7479162
6172858;22444752;PALMITAL;Vapor de Sódio;150;Sim;2100636;579964;7478779
6172858;22444753;PALMITAL;Vapor de Sódio;100;Sim;2100636;579964;7478779
5129767;22444754;PALMITAL;Vapor de Sódio;100;Sim;2100636;580241;7478653
5445309;22444755;PALMITAL;Vapor de Sódio;100;Sim;2100636;580325;7478608
5445310;22444756;PALMITAL;Vapor de Sódio;100;Sim;2100636;580355;7478592
6171874;22444757;PALMITAL;Vapor de Sódio;70;Sim;2100636;580279;7478605
5446768;22444758;PALMITAL;Vapor de Sódio;100;Sim;2100636;580211;7478669
5446767;22444759;PALMITAL;Vapor de Sódio;250;Sim;2100636;580177;7478687
5454068;22444760;PALMITAL;Vapor de Sódio;100;Sim;2100636;580150;7478712
5454069;22444761;PALMITAL;Vapor de Sódio;100;Sim;2100636;580148;7478677
6173191;22444762;PALMITAL;Vapor de Sódio;100;Sim;2100636;580201;7478649
5448008;22444763;PALMITAL;Vapor de Sódio;100;Sim;2100636;580268;7478638
5445308;22444764;PALMITAL;Vapor de Sódio;100;Sim;2100636;580290;7478626
5129768;22444765;PALMITAL;Vapor de Sódio;100;Sim;2100636;580481;7478524
;22444766;PALMITAL;Vapor de Sódio;100;Sim;2100636;580385;7478594
;22444767;PALMITAL;Vapor de Sódio;100;Sim;2100636;580368;7478563
6171875;22444768;PALMITAL;Vapor de Sódio;100;Sim;2100636;580440;7478518
5445807;22444769;PALMITAL;Vapor de Sódio;100;Sim;2100636;580517;7478505
5447508;22444770;PALMITAL;Vapor de Sódio;100;Sim;2100636;580544;7478507
5447511;22444771;PALMITAL;Vapor de Sódio;100;Sim;2100636;580529;7478478
6173007;22444772;PALMITAL;Vapor de Sódio;250;Sim;2100636;579849;7479370
6173006;22444773;PALMITAL;Vapor de Sódio;250;Sim;2100636;579858;7479394
6173005;22444774;PALMITAL;Vapor de Sódio;250;Sim;2100636;579870;7479424
6173165;22444775;PALMITAL;Vapor de Sódio;100;Sim;2100636;579828;7479334
6173166;22444776;PALMITAL;Vapor de Sódio;250;Sim;2100636;579864;7479320
6173167;22444777;PALMITAL;Vapor de Sódio;250;Sim;2100636;579891;7479310
5447218;22444778;PALMITAL;Vapor de Sódio;250;Sim;2100636;579926;7479296
5440189;22444779;PALMITAL;Vapor de Sódio;250;Sim;2100636;579917;7479237
6171098;22444780;PALMITAL;Vapor de Sódio;150;Sim;2100636;580045;7479363
5446516;22444781;PALMITAL;Vapor de Sódio;250;Sim;2100636;579930;7479270
5446515;22444782;PALMITAL;Vapor de Sódio;150;Sim;2100636;579944;7479304
6172509;22444783;PALMITAL;Vapor de Sódio;150;Sim;2100636;579956;7479333
6172508;22444784;PALMITAL;Vapor de Sódio;250;Sim;2100636;579969;7479364
6172507;22444785;PALMITAL;Vapor de Sódio;250;Sim;2100636;579976;7479382
6172506;22444786;PALMITAL;Vapor de Sódio;250;Sim;2100636;579990;7479415
6172505;22444787;PALMITAL;Vapor de Sódio;250;Sim;2100636;580003;7479447
6172504;22444788;PALMITAL;Vapor de Sódio;150;Sim;2100636;580017;7479480
6171097;22444789;PALMITAL;Vapor de Sódio;250;Sim;2100636;580009;7479378
6171096;22444790;PALMITAL;Vapor de Sódio;250;Sim;2100636;579973;7479392
5440167;22444791;PALMITAL;Vapor de Sódio;250;Sim;2100636;579901;7479421
5779362;22444792;PALMITAL;Vapor de Sódio;100;Sim;2100636;580268;7478381
6489404;22444793;PALMITAL;Vapor de Sódio;100;Sim;2100636;580411;7478315
6489396;22444794;PALMITAL;Vapor de Sódio;100;Sim;2100636;580442;7478297
6489225;22444795;PALMITAL;Vapor de Sódio;100;Sim;2100636;580430;7478311
5779367;22444796;PALMITAL;Vapor de Sódio;100;Sim;2100636;580358;7478343
5779365;22444797;PALMITAL;Vapor de Sódio;100;Sim;2100636;580306;7478372
5779364;22444798;PALMITAL;Vapor de Sódio;100;Sim;2100636;580285;7478385
5779368;22444799;PALMITAL;Vapor de Sódio;100;Sim;2100636;580228;7478355
6489232;22444800;PALMITAL;Vapor de Sódio;100;Sim;2100636;580420;7478294
5779371;22444801;PALMITAL;Vapor de Sódio;100;Sim;2100636;580243;7478338
5779363;22444802;PALMITAL;Vapor de Sódio;100;Sim;2100636;580256;7478361
6489401;22444803;PALMITAL;Vapor de Sódio;100;Sim;2100636;580203;7478370
6489382;22444804;PALMITAL;Vapor de Sódio;100;Sim;2100636;580177;7478385
6489402;22444805;PALMITAL;Vapor de Sódio;100;Sim;2100636;580146;7478402
6488879;22444806;PALMITAL;Vapor de Sódio;100;Sim;2100636;580124;7478411
6488880;22444807;PALMITAL;Vapor de Sódio;100;Sim;2100636;580124;7478386
6488878;22444808;PALMITAL;Vapor de Sódio;100;Sim;2100636;580130;7478441
6488877;22444809;PALMITAL;Vapor de Sódio;100;Sim;2100636;580131;7478482
5779370;22444810;PALMITAL;Vapor de Sódio;100;Sim;2100636;580256;7478341
6489383;22444811;PALMITAL;Vapor de Sódio;100;Sim;2100636;580286;7478324
5446292;22444812;PALMITAL;Vapor de Sódio;100;Sim;2100636;580480;7479138
5446293;22444813;PALMITAL;Vapor de Sódio;100;Sim;2100636;580453;7479109
6172368;22444814;PALMITAL;Vapor de Sódio;150;Sim;2100636;580491;7479185
6172367;22444815;PALMITAL;Vapor de Sódio;250;Sim;2100636;580456;7479199
6172366;22444816;PALMITAL;Vapor de Sódio;150;Sim;2100636;580421;7479213
5129250;22444817;PALMITAL;Vapor de Sódio;250;Sim;2100636;580252;7479169
6189132;22444818;PALMITAL;Vapor de Sódio;150;Sim;2100636;580301;7479186
6189131;22444819;PALMITAL;Vapor de Sódio;150;Sim;2100636;580293;7479162
6189130;22444820;PALMITAL;Vapor de Sódio;150;Sim;2100636;580284;7479132
5440419;22444821;PALMITAL;Vapor de Sódio;250;Sim;2100636;580280;7479159
5440418;22444822;PALMITAL;Vapor de Sódio;250;Sim;2100636;580308;7479148
5446558;22444823;PALMITAL;Vapor de Sódio;250;Sim;2100636;580228;7479179
5129251;22444824;PALMITAL;Vapor de Sódio;250;Sim;2100636;580197;7479191
5129253;22444825;PALMITAL;Vapor de Sódio;250;Sim;2100636;580171;7479201
5440192;22444826;PALMITAL;Vapor de Sódio;250;Sim;2100636;580174;7479176
5129252;22444827;PALMITAL;Vapor de Sódio;250;Sim;2100636;580188;7479213
5448025;22444828;PALMITAL;Vapor de Sódio;250;Sim;2100636;580202;7479248
5129344;22444829;PALMITAL;Vapor de Sódio;150;Sim;2100636;580197;7479302
6172710;22444830;PALMITAL;Vapor de Sódio;250;Não;2100636;580281;7479269
6172711;22444831;PALMITAL;Vapor de Sódio;150;Não;2100636;580308;7479258
6173512;22444832;PALMITAL;Vapor de Sódio;70;Sim;2100636;580513;7478447
6173513;22444833;PALMITAL;Vapor de Sódio;100;Sim;2100636;580497;7478419
5445313;22444834;PALMITAL;Vapor de Sódio;100;Sim;2100636;580452;7478540
5445312;22444835;PALMITAL;Vapor de Sódio;100;Sim;2100636;580420;7478557
;22444836;PALMITAL;Vapor de Sódio;100;Sim;2100636;580390;7478573
5129769;22444837;PALMITAL;Vapor de Sódio;100;Sim;2100636;580668;7478424
5445140;22444838;PALMITAL;Vapor de Sódio;100;Sim;2100636;580665;7478363
5445141;22444839;PALMITAL;Vapor de Sódio;100;Sim;2100636;580647;7478332
5445142;22444840;PALMITAL;Vapor de Sódio;100;Sim;2100636;580633;7478302
5446296;22444841;PALMITAL;Vapor de Sódio;100;Sim;2100636;580641;7478438
5445810;22444842;PALMITAL;Vapor de Sódio;100;Sim;2100636;580615;7478452
5445809;22444843;PALMITAL;Vapor de Sódio;100;Sim;2100636;580577;7478473
5445808;22444844;PALMITAL;Vapor de Sódio;100;Sim;2100636;580551;7478487
6171303;22444845;PALMITAL;Vapor de Sódio;100;Sim;2100636;580601;7478431
5444926;22444846;PALMITAL;Vapor de Sódio;100;Sim;2100636;580697;7478425
5444927;22444847;PALMITAL;Vapor de Sódio;100;Sim;2100636;580680;7478391
5129456;22444848;PALMITAL;Vapor de Sódio;100;Sim;2100636;579399;7479532
5446479;22444849;PALMITAL;Vapor de Sódio;100;Sim;2100636;579384;7479619
49874863;22444850;PALMITAL;Vapor de Sódio;70;Sim;2100636;579252;7479492
6171243;22444851;PALMITAL;Vapor de Sódio;100;Sim;2100636;579289;7479480
5440166;22444852;PALMITAL;Vapor de Sódio;250;Sim;2100636;579865;7479436
5440165;22444853;PALMITAL;Vapor de Sódio;250;Sim;2100636;579829;7479450
5440164;22444854;PALMITAL;Vapor de Sódio;250;Sim;2100636;579803;7479460
5448018;22444855;PALMITAL;Vapor de Sódio;250;Sim;2100636;579811;7479274
5129453;22444856;PALMITAL;Vapor de Sódio;150;Sim;2100636;579612;7479537
6172820;22444857;PALMITAL;Vapor de Sódio;150;Sim;2100636;579576;7479577
6172821;22444858;PALMITAL;Vapor de Sódio;150;Sim;2100636;579564;7479544
6172822;22444859;PALMITAL;Vapor de Sódio;150;Sim;2100636;579541;7479525
6171632;22444860;PALMITAL;Vapor de Sódio;250;Sim;2100636;579629;7479453
6171631;22444861;PALMITAL;Vapor de Sódio;250;Sim;2100636;579640;7479479
6171630;22444862;PALMITAL;Vapor de Sódio;250;Sim;2100636;579651;7479508
6171629;22444863;PALMITAL;Vapor de Sódio;250;Sim;2100636;579660;7479531
6171441;22444864;PALMITAL;Vapor de Sódio;250;Sim;2100636;579673;7479563
5446042;22444865;PALMITAL;Vapor de Sódio;250;Sim;2100636;579678;7479511
5446041;22444866;PALMITAL;Vapor de Sódio;250;Sim;2100636;579650;7479522
5445097;22444867;PALMITAL;Vapor de Sódio;250;Sim;2100636;579584;7479548
5446475;22444868;PALMITAL;Vapor de Sódio;250;Sim;2100636;579553;7479561
5129454;22444869;PALMITAL;Vapor de Sódio;100;Sim;2100636;579515;7479576
5446476;22444870;PALMITAL;Vapor de Sódio;100;Sim;2100636;579479;7479588
6172818;22444871;PALMITAL;Vapor de Sódio;150;Sim;2100636;579596;7479627
6172174;22446132;PALMITAL;Vapor de Sódio;100;Sim;2100636;581343;7481029
6172175;22446133;PALMITAL;Vapor de Sódio;100;Sim;2100636;581365;7481048
5128956;22446134;PALMITAL;Vapor de Sódio;100;Sim;2100636;581379;7481062
5444907;22446135;PALMITAL;Vapor de Sódio;100;Sim;2100636;581397;7481041
5446755;22446136;PALMITAL;Vapor de Sódio;70;Sim;2100636;581414;7481022
5446753;22446137;PALMITAL;Vapor de Sódio;100;Sim;2100636;581432;7481003
5444905;22446138;PALMITAL;Led;100;Sim;2100636;581416;7480995
5444904;22446139;PALMITAL;Led;100;Sim;2100636;581391;7480974
5129391;22446140;PALMITAL;Vapor de Sódio;100;Sim;2100636;581124;7480920
6172324;22446141;PALMITAL;Vapor de Sódio;100;Sim;2100636;581137;7480850
6172323;22446142;PALMITAL;Vapor de Sódio;150;Sim;2100636;581161;7480871
6172483;22446143;PALMITAL;Vapor de Sódio;150;Sim;2100636;581185;7480891
5446261;22446144;PALMITAL;Vapor de Sódio;100;Sim;2100636;581195;7480900
6171247;22446145;PALMITAL;Vapor de Sódio;100;Sim;2100636;581114;7480845
6171248;22446146;PALMITAL;Vapor de Sódio;100;Sim;2100636;581091;7480872
6171249;22446147;PALMITAL;Vapor de Sódio;100;Sim;2100636;581069;7480896
6171268;22446148;PALMITAL;Vapor de Sódio;100;Sim;2100636;581006;7480818
6171269;22446149;PALMITAL;Vapor de Sódio;100;Sim;2100636;581030;7480839
6173332;22446150;PALMITAL;Vapor de Sódio;100;Sim;2100636;581051;7480857
6173333;22446151;PALMITAL;Vapor de Sódio;100;Sim;2100636;581064;7480868
5129042;22446152;PALMITAL;Vapor de Sódio;100;Sim;2100636;580796;7480505
5445590;22446153;PALMITAL;Vapor de Sódio;100;Sim;2100636;580730;7480497
5445591;22446154;PALMITAL;Vapor de Sódio;150;Sim;2100636;580754;7480518
5447515;22446155;PALMITAL;Vapor de Sódio;150;Sim;2100636;580786;7480545
5454756;22446156;PALMITAL;Vapor de Sódio;150;Sim;2100636;580808;7480565
5454958;22446157;PALMITAL;Vapor de Sódio;150;Sim;2100636;580814;7480488
6188684;22446158;PALMITAL;Led;100;Sim;2100636;580861;7480509
6188685;22446159;PALMITAL;Led;100;Sim;2100636;580837;7480488
6188827;22446160;PALMITAL;Led;100;Sim;2100636;580811;7480464
5129041;22446161;PALMITAL;Vapor de Sódio;100;Sim;2100636;580776;7480524
6171676;22446162;PALMITAL;Led;100;Sim;2100636;580782;7480439
6171677;22446163;PALMITAL;Led;100;Sim;2100636;580760;7480420
6171678;22446164;PALMITAL;Led;100;Sim;2100636;580733;7480396
6189126;22446165;PALMITAL;Vapor de Sódio;250;Sim;2100636;580736;7480409
6189121;22446166;PALMITAL;Vapor de Sódio;70;Sim;2100636;580756;7480388
5455205;22446167;PALMITAL;Vapor de Sódio;100;Sim;2100636;580752;7480547
6188687;22446168;PALMITAL;Vapor de Sódio;100;Sim;2100636;580729;7480569
6187960;22446169;PALMITAL;Vapor de Sódio;150;Sim;2100636;580756;7480609
6187961;22446170;PALMITAL;Vapor de Sódio;100;Sim;2100636;580731;7480587
6187962;22446171;PALMITAL;Vapor de Sódio;100;Sim;2100636;580708;7480568
6423629;22446172;PALMITAL;Vapor de Sódio;100;Sim;2100636;581196;7481063
6423624;22446173;PALMITAL;Vapor de Sódio;100;Sim;2100636;581221;7481084
5680016;22446174;PALMITAL;Vapor de Sódio;100;Sim;2100636;581140;7481145
5680015;22446175;PALMITAL;Vapor de Sódio;100;Sim;2100636;581122;7481167
5680005;22446176;PALMITAL;Vapor de Sódio;100;Sim;2100636;581106;7481196
5680014;22446177;PALMITAL;Vapor de Sódio;100;Sim;2100636;581201;7481160
5680006;22446178;PALMITAL;Vapor de Sódio;100;Sim;2100636;581149;7481234
6423626;22446179;PALMITAL;Vapor de Sódio;100;Sim;2100636;581219;7481137
6423623;22446180;PALMITAL;Vapor de Sódio;100;Sim;2100636;581237;7481117
6423620;22446181;PALMITAL;Vapor de Sódio;100;Sim;2100636;581258;7481106
6423627;22446182;PALMITAL;Vapor de Sódio;100;Sim;2100636;581238;7481100
6423622;22446183;PALMITAL;Vapor de Sódio;100;Sim;2100636;581263;7481122
